title,description,skill,link,img_url,label
ASP.NET Web Developer,TUS-DATA YAYINCILIK.EĞT.DANŞ.SAĞ.VE BİLGHİZ.SAN.TİC.A.Ş.,"css, mvc, seo, bootstrap",https://www.kariyer.net//is-ilani/tus-data-yayincilik-egt-dans-sag-ve-bilghiz-san-ti-asp-net-web-yazilim-uzmani-3479600,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/14409_logo.gif,digital marketing specialist
Full-Stack Developer (IoT/Cloud Apps),Siemens,"restful, python, engineering, web services, sql, coding, azure, amqp, html5, legal, software development, microsoft, css, design, java, manufacturing, javascript",https://www.kariyer.net//is-ilani/siemens-full-stack-developer-iot-cloud-apps-3509764,/_assets/img/firma-logosuz.png,data warehouse developer
Mid/Senior Java Software Developer,Finartz Bilgi Teknolojileri A.Ş.,"restful, apache, apache solr, software development, git, java",https://www.kariyer.net//is-ilani/finartz-bilgi-teknolojileri-a-s-mid-senior-java-software-developer-1568645,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/d1ca1oud.zzs.jpg,software engineer
Full-Stack Software Development Specialist,Sarp İntermodal Hizmetleri İç ve Dış Ticaret A.Ş.,"mvc, restful, html, git, oracle, css, sql, javascript",https://www.kariyer.net//is-ilani/sarp-intermodal-hizmetleri-ic-ve-dis-ticaret-a-s-full-stack-yazilim-gelistirme-uzmani-3414235,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/sarplogo.jpg,data warehouse developer
Software developing expert,ESGAZ ESKİŞEHİR ŞEHİRİÇİ DOĞALGAZ DAĞITIM TİC.ve TAAHHÜT AŞ,"linq, html, xml, microsoft, git, sql",https://www.kariyer.net//is-ilani/esgaz-eskisehir-sehirici-dogalgaz-dagitim-tic-ve-t-yazilim-gelistirme-uzmani-3111213,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/jvxjoze1.05v.jpg,data warehouse developer
Software developing expert,Aydınlı Grup,"mvc, html5, wpf, css, sql, javascript",https://www.kariyer.net//is-ilani/aydinli-grup-yazilim-gelistirme-uzmani-2833319,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/8371_1304831.jpg,data warehouse developer
Fullstack PHP Developer,Pratik Aday Servisi,"php, erp, html, css, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-fullstack-php-yazilim-uzmani-3508552,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,front-end developer
Business Intelligence Specialist,FUZUL TASARRUF FİNANSMAN A.Ş.,"excel, sql",https://www.kariyer.net//is-ilani/fuzul-tasarruf-finansman-a-s-is-zekasi-uzmani-3503060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/91665_logo.gif,data warehouse developer
Junior RPA Developer,Bosch Fren Sistemleri Sanayi Ve Ticaret A.S.,"visual basic, python, engineering, erp, training, sap, programming, design",https://www.kariyer.net//is-ilani/bosch-fren-sistemleri-sanayi-ve-ticaret-a-s-junior-rpa-developer-3509781,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/boschisitma_logo.gif,software engineer
Software Developer (C#),ASİS OTOMASYON VE AKARYAKIT SİSTEMLERİ A.Ş.,"mvc, sql",https://www.kariyer.net//is-ilani/asis-otomasyon-ve-akaryakit-sistemleri-a-s-yazilim-gelistirme-uzmani-c-3486791,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/asis.jpg,data warehouse developer
Software Development Engineer - C/ C++,Siemens,"design, legal, software development, manufacturing",https://www.kariyer.net//is-ilani/siemens-software-development-engineer-c-c-3368470,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1017_247932.jpg,software engineer
Software developing expert,Sentez Sağlık Hizmetleri A.Ş.,"mvc, bootstrap, management, medical, git, design, java, sql",https://www.kariyer.net//is-ilani/sentez-saglik-hizmetleri-a-s-yazilim-gelistirme-uzmani-3492688,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/55122_237696.jpg,data warehouse developer
Software Development Specialist,Deha Mağazacılık Ev Tekstili Ürünleri San. Tic. A.ş,"sales, engineering, mathematics, erp, coding, decoration, installation, software development, postgresql, git, sql",https://www.kariyer.net//is-ilani/deha-magazacilik-ev-tekstili-urunleri-san-tic-a-software-development-specialist-3428665,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/41837_logo.gif,data warehouse developer
Software developing expert,Logo Yazılım San Ve Tic A.Ş.,"git, xml, java, sql",https://www.kariyer.net//is-ilani/logo-yazilim-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3397778,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3066.gif,data warehouse developer
Software developing expert,SYK GÜMRÜK MÜŞAVİRLİĞİ ANONİM ŞİRKETİ,"python, asp, html, css, sql",https://www.kariyer.net//is-ilani/syk-gumruk-musavirligi-anonim-sirketi-yazilim-gelistirme-uzmani-3307037,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/89610.gif,data warehouse developer
Software developing expert,Uyumsoft Bilgi Sistemleri ve Teknolojileri A.Ş,"erp, microsoft",https://www.kariyer.net//is-ilani/uyumsoft-bilgi-sistemleri-ve-teknolojileri-a-s-yazilim-gelistirme-uzmani-3448095,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/2668_logo2.gif,data analyst
Software developing expert,Gelecek Varlık Yönetimi A.Ş.,"sql, javascript",https://www.kariyer.net//is-ilani/gelecek-varlik-yonetimi-a-s-yazilim-gelistirme-uzmani-3495877,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/gelecek.png,data warehouse developer
Software Developer,MARS SİNEMA TURİZM VE SPORTİF TES. İŞL. A.Ş.,"mvc, bootstrap, xml, coding, programming, debugging, javascript, ajax, engineering, html5, software development, json, restful, iis, elasticsearch, sql, accounting, git, design",https://www.kariyer.net//is-ilani/mars-sinema-turizm-ve-sportif-tes-isl-a-s-software-developer-3497831,/_assets/img/firma-logosuz.png,data warehouse developer
Software developing expert,POLİSAN HOLDİNG A.Ş,"json, mvc, ajax, linq, dynamics, html5, css, crm, sql",https://www.kariyer.net//is-ilani/polisan-holding-a-s-yazilim-gelistirme-uzmani-2555362,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/5654_252047.jpg,data warehouse developer
Software developing expert,Sektöründe Öncü Firma,"linux, scrum, programming, software development, java, git, design, android, delivery, sql, javascript",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-yazilim-gelistirme-uzmani-2230073,,data warehouse developer
Software Development Specialist,Gürok,"mvc, scrum, coding, azure, programming, health, javascript, engineering, insurance, software development, css, php, html, apache, agile development, iis, postgresql, sql, microsoft, git, design",https://www.kariyer.net//is-ilani/gurok-software-development-specialist-3445684,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1320_235281.jpg,data warehouse developer
Flutter Developer,G Yazılım Ltd. Şti. ( Orkestra ),"css, erp, html, javascript",https://www.kariyer.net//is-ilani/g-yazilim-ltd-sti-orkestra-flutter-yazilim-gelistirme-uzmani-3508750,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/229743_194452.jpg,front-end developer
PHP Software Developer,G Yazılım Ltd. Şti. ( Orkestra ),"codeigniter, laravel, php, erp, html, css, java, sql, javascript",https://www.kariyer.net//is-ilani/g-yazilim-ltd-sti-orkestra-php-yazilim-gelistirme-uzmani-3508732,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/229743_194452.jpg,data warehouse developer
Software developing expert,QMAD Yazılım ve Kurumsal Çözümler Ltd.Şti,"mvc, restful, ajax, bootstrap, laravel, html5, css, mysql, javascript",https://www.kariyer.net//is-ilani/qmad-yazilim-ve-kurumsal-cozumler-ltd-sti-yazilim-gelistirme-uzmani-3485092,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/146484_185819.jpg,data warehouse developer
Software developing expert,Banksoft Bilişim Bilgisayar Hizmetleri A.Ş.,"linux, microsoft, android, java, sql",https://www.kariyer.net//is-ilani/banksoft-bilisim-bilgisayar-hizmetleri-a-s-yazilim-gelistirme-uzmani-3394272,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/banksoft_logo.gif,data warehouse developer
Software developing expert,DİA Yazılım Sanayi ve Ticaret A.Ş.,"erp, python, postgresql",https://www.kariyer.net//is-ilani/dia-yazilim-sanayi-ve-ticaret-a-s-yazilim-gelistirme-uzmani-3482060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/fx35cupp.ged.jpg,data warehouse developer
Process and Software Development Specialist,Efesan Grup,"json, xml, management, sql",https://www.kariyer.net//is-ilani/efesan-grup-surec-ve-yazilim-gelistirme-uzmani-2891198,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/efesan_logo.gif,data warehouse developer
Software developing expert,İncehesap Sanal Mağazacılık Tic. A.Ş.,"php, mysql",https://www.kariyer.net//is-ilani/incehesap-sanal-magazacilik-tic-a-s-yazilim-gelistirme-uzmani-2398341,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/incehesap.com.gif,data warehouse developer
.Net Software Development Specialist,EBG Bilişim Teknolojileri ve Hizmetleri A.Ş.,"mvc, html, java",https://www.kariyer.net//is-ilani/ebg-bilisim-teknolojileri-ve-hizmetleri-a-s--net-yazilim-gelistirme-uzmani-3366799,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/31064_logo.gif,front-end developer
Software developing expert,Lebib Yalkın Yayımları,"linux, python, ruby, legal, sql",https://www.kariyer.net//is-ilani/lebib-yalkin-yayimlari-yazilim-gelistirme-uzmani-3499992,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/4963_217446.jpg,data warehouse developer
Software developing expert,İpekyol Giyim San. ve Tic. A.Ş.,"mvc, bootstrap, html5, elasticsearch, design",https://www.kariyer.net//is-ilani/ipekyol-giyim-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3016553,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/11021_logo3.gif,front-end developer
Software developing expert,Vector Bilimsel Test Cihazları,"data processing, engineering, software development",https://www.kariyer.net//is-ilani/vector-bilimsel-test-cihazlari-yazilim-gelistirme-uzmani-3503810,/_assets/img/firma-logosuz.png,software engineer
Software developing expert,Ekstrem Yazılım Sanayi ve Ticaret Ltd.Şti.,"restful, erp, xml, html5, wpf, sql, javascript",https://www.kariyer.net//is-ilani/ekstrem-yazilim-sanayi-ve-ticaret-ltd-sti-yazilim-gelistirme-uzmani-3489788,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/248405_202469.jpg,data warehouse developer
Software developing expert,Sektöründe Öncü Firma,"mvc, restful, swift, azure, git, design, android, java, sql",https://www.kariyer.net//is-ilani/sektorunde-oncu-firma-yazilim-gelistirme-uzmani-3485075,,data warehouse developer
.Net Developer,Mikrogrup,"restful, programming, redis, design, sql",https://www.kariyer.net//is-ilani/mikrogrup--net-developer-3497040,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/j2qolw1s.y43.png,data warehouse developer
Delphi Software Developer,Zirve Bilgi Teknolojileri A.Ş,"delphi, erp",https://www.kariyer.net//is-ilani/zirve-bilgi-teknolojileri-a-s-delphi-yazilim-gelistirme-uzmani-3417494,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/1941_196358.jpg,data analyst
Software developing expert,ADEN PATENT VE EĞİTİM DANIŞMANLIK A.Ş.,"codeigniter, linux, laravel, php, mysql, plesk, java, javascript",https://www.kariyer.net//is-ilani/aden-patent-ve-egitim-danismanlik-a-s-yazilim-gelistirme-uzmani-2525866,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/adenlogo1.png,data warehouse developer
Software developing expert,İZMİR DOĞALGAZ DAĞITIM TİCARET VE TAAHHÜT A.Ş.,"git, microsoft, sql, linq",https://www.kariyer.net//is-ilani/izmir-dogalgaz-dagitim-ticaret-ve-taahhut-a-s-yazilim-gelistirme-uzmani-3346448,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/23707_1493891.jpg,data warehouse developer
"Backend Developers (Java, Spring, J2ee, .Net)",Mercedes Benz Otomotiv Ticaret ve Hizmetler A.Ş.,"mvc, scrum, german, management, j2ee, web services, azure, oracle, research, postgresql, project management, design, java, delivery, sql",https://www.kariyer.net//is-ilani/mercedes-benz-otomotiv-ticaret-ve-hizmetler-a-s-backend-developers-java-spring-j2ee-net-3429291,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/246049-mercedes2021.png,data warehouse developer
Full-Stack Developers (Java - .Net),Mercedes Benz Otomotiv Ticaret ve Hizmetler A.Ş.,"mvc, scrum, german, management, web services, test automation, azure, delivery, typescript, research, project management, design, java, sql, javascript",https://www.kariyer.net//is-ilani/mercedes-benz-otomotiv-ticaret-ve-hizmetler-a-s-full-stack-developers-java-net-3429372,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/246049-mercedes2021.png,data warehouse developer
"Frontend Developers (Angular, React, Vue.Js)",Mercedes Benz Otomotiv Ticaret ve Hizmetler A.Ş.,"mvc, scrum, bootstrap, german, management, test automation, azure, project management, html5, typescript, research, css, design, delivery, javascript",https://www.kariyer.net//is-ilani/mercedes-benz-otomotiv-ticaret-ve-hizmetler-a-s-frontend-developers-angular-react-vue-js-3429381,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/246049-mercedes2021.png,cloud solutions architect
Software developing expert,DD E-TİCARET KOZMETİK BİLİŞİM DANIŞMANLIK HİZM.,"web scraping, wpf, javascript",https://www.kariyer.net//is-ilani/dd-e-ticaret-kozmetik-bilisim-danismanlik-hizm-yazilim-gelistirme-uzmani-3499617,/_assets/img/firma-logosuz.png,front-end developer
Software Developer - Microsoft .Net (C#),MerIT Bilişim Sanayi ve Ticaret Limited Şirketi,"json, mvc, ajax, bootstrap, xml, html5, microsoft, design, javascript",https://www.kariyer.net//is-ilani/merit-bilisim-sanayi-ve-ticaret-limited-sirketi-yazilim-gelistirme-uzmani-microsoft-net-c-3504075,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/85570_logo.gif,front-end developer
Full Stack Web Developer,PUXO DİJİTAL DENEYİMLER İLETİŞİM REKLAMCILIK ANONİM ŞİRKETİ,"json, linux, mvc, bootstrap, laravel, php, html, xml, git, css, javascript",https://www.kariyer.net//is-ilani/puxo-dijital-deneyimler-iletisim-reklamcilik-anoni-full-stack-web-developer-3503544,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/puxo.gif,front-end developer
Full Stack Web Developer,PUXO DİJİTAL DENEYİMLER İLETİŞİM REKLAMCILIK ANONİM ŞİRKETİ,"json, linux, mvc, bootstrap, laravel, php, html, xml, git, css, javascript",https://www.kariyer.net//is-ilani/puxo-dijital-deneyimler-iletisim-reklamcilik-anoni-full-stack-web-developer-3237581,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/puxo.gif,front-end developer
Software developing expert,İzmirgaz A.Ş.,"git, microsoft, sql, linq",https://www.kariyer.net//is-ilani/izmirgaz-a-s-yazilim-gelistirme-uzmani-3250549,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/13225_logo.gif,data warehouse developer
Software Development and Social Media Specialist,Gizli Firma,python,https://www.kariyer.net//is-ilani/gizli-firma-yazilim-gelistirme-ve-sosyal-medya-uzmani-3495106,,software engineer
Software developing expert,ACADEMİC KOLEJİ EĞİTİM SAN. VE LTD. ŞTİ.,"mvc, affiliate marketing, analytics, ajax, bootstrap, google adwords, laravel, php, email marketing, html5, marketing, css, seo, javascript",https://www.kariyer.net//is-ilani/academic-koleji-egitim-san-ve-ltd-sti-yazilim-gelistirme-uzmani-3259709,/_assets/img/firma-logosuz.png,digital marketing specialist
Software developing expert,YÖRE SÜT ÜRÜNLERİ GIDA VE İNŞAAT PAZARLAMA SANAYİ,"git, erp, restful, sql",https://www.kariyer.net//is-ilani/yore-sut-urunleri-gida-ve-insaat-pazarlama-sanayi-yazilim-gelistirme-uzmani-3475766,/_assets/img/firma-logosuz.png,data warehouse developer
.Net Developer,BURGAN BANK A.Ş.,"javascript, redis, sql, elasticsearch",https://www.kariyer.net//is-ilani/burgan-bank-a-s--net-developer-3421540,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/17959_logo.gif,data warehouse developer
Software developing expert,Pratik Aday Servisi,"restful, python, golang, redis, elasticsearch",https://www.kariyer.net//is-ilani/pratik-aday-servisi-yazilim-gelistirme-uzmani-3479622,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,data analyst
Delphi Software Developer,TEKSDATA YAZILIM VE OTOMASYON SİSTEMLERİ LİMİTED ŞİRKETİ,delphi,https://www.kariyer.net//is-ilani/teksdata-yazilim-ve-otomasyon-sistemleri-limited-s-delphi-yazilim-gelistirme-uzmani-3492846,/_assets/img/firma-logosuz.png,data analyst
Software developing expert,GENERAL TEKSTİL SAN. VE TİC.A.Ş.,"erp, mvc, microsoft",https://www.kariyer.net//is-ilani/general-tekstil-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3422951,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/genert_logo.gif,data analyst
Software developing expert,İstanbul Lojistik Hizmetleri Taşımacılık ve Tic.,"json, mvc, xml",https://www.kariyer.net//is-ilani/istanbul-lojistik-hizmetleri-tasimacilik-ve-tic-yazilim-gelistirme-uzmani-3498951,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/42392_logo.gif,data analyst
Web Development Specialist,Pratik Aday Servisi,"html, photoshop, css, illustrator, seo, javascript",https://www.kariyer.net//is-ilani/pratik-aday-servisi-web-gelistirme-uzmani-3508556,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/171866_188313.jpg,digital marketing specialist
Business Intelligence Specialist,FUZUL TASARRUF FİNANSMAN A.Ş.,"excel, sql",https://www.kariyer.net//is-ilani/fuzul-tasarruf-finansman-a-s-is-zekasi-uzmani-3503060,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/91665_logo.gif,data warehouse developer
Software developing expert,Logo Yazılım San Ve Tic A.Ş.,"git, mvc, restful",https://www.kariyer.net//is-ilani/logo-yazilim-san-ve-tic-a-s-yazilim-gelistirme-uzmani-3485867,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/3066.gif,data analyst
Software developing expert,Egebimtes Bilgi Teknolojileri A.Ş.,"mvc, html, css, sql, javascript",https://www.kariyer.net//is-ilani/egebimtes-bilgi-teknolojileri-a-s-yazilim-gelistirme-uzmani-3449632,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/6176.gif,data warehouse developer
Full Stack Developer,METROPAL KURUMSAL HİZMETLERİ A.Ş.,"json, mvc, linq, html, css, javascript",https://www.kariyer.net//is-ilani/metropal-kurumsal-hizmetleri-a-s-fullstack-developer-3288061,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/242075_205607.jpg,front-end developer
Software Developer,VeriPark,"finance, management, technical support, azure, programming, debugging, javascript, troubleshooting, training, insurance, software development, css, delivery, web services, dynamics, html, iis, crm, sql, linq, microsoft, design",https://www.kariyer.net//is-ilani/veripark-software-developer-3497832,https://img-kariyer.mncdn.com/UploadFiles/Clients/Logolar/veripark_logo.gif,it support technician
